"customer_id";"first_name";"last_name";"email";"city";"country";"join_date";"customer_tier";"credit_score"
2855;"First_2855";"Last_2855";"customer_2855@email.com";"Athens";"Greece";"2022-10-22";"Gold";558
2856;"First_2856";"Last_2856";"customer_2856@email.com";"Chania";"Germany";"2018-10-13";"Silver";655
2857;"First_2857";"Last_2857";"customer_2857@email.com";"Ioannina";"Germany";"2022-11-15";"Bronze";310
2858;"First_2858";"Last_2858";"customer_2858@email.com";"Chania";"Greece";"2021-07-05";"Silver";715
2859;"First_2859";"Last_2859";"customer_2859@email.com";"Volos";"Greece";"2019-07-24";"Bronze";549
2860;"First_2860";"Last_2860";"customer_2860@email.com";"Rhodes";"UK";"2022-04-21";"Silver";849
2861;"First_2861";"Last_2861";"customer_2861@email.com";"Patras";"Italy";"2020-04-19";"Bronze";421
2862;"First_2862";"Last_2862";"customer_2862@email.com";"Chalkida";"Germany";"2022-02-22";"Silver";364
2863;"First_2863";"Last_2863";"customer_2863@email.com";"Heraklion";"Greece";"2019-05-13";"Silver";601
2864;"First_2864";"Last_2864";"customer_2864@email.com";"Volos";"Greece";"2019-12-06";"Bronze";424
2865;"First_2865";"Last_2865";"customer_2865@email.com";"Chania";"France";"2021-09-18";"Bronze";611
2866;"First_2866";"Last_2866";"customer_2866@email.com";"Larissa";"France";"2019-07-16";"Gold";490
2867;"First_2867";"Last_2867";"customer_2867@email.com";"Patras";"Greece";"2018-02-01";"Bronze";749
2868;"First_2868";"Last_2868";"customer_2868@email.com";"Volos";"Greece";"2022-06-22";"Silver";458
2869;"First_2869";"Last_2869";"customer_2869@email.com";"Heraklion";"UK";"2018-02-12";"Bronze";652
2870;"First_2870";"Last_2870";"customer_2870@email.com";"Rhodes";"Greece";"2021-10-06";"Bronze";562
2871;"First_2871";"Last_2871";"customer_2871@email.com";"Patras";"Greece";"2021-09-19";"Bronze";705
2872;"First_2872";"Last_2872";"customer_2872@email.com";"Heraklion";"Greece";"2019-07-13";"Silver";316
2873;"First_2873";"Last_2873";"customer_2873@email.com";"Ioannina";"Greece";"2018-09-27";"Bronze";559
2874;"First_2874";"Last_2874";"customer_2874@email.com";"Ioannina";"Greece";"2021-12-07";"Gold";654
2875;"First_2875";"Last_2875";"customer_2875@email.com";"Heraklion";"UK";"2020-07-31";"Silver";788
2876;"First_2876";"Last_2876";"customer_2876@email.com";"Volos";"Greece";"2022-05-18";"Bronze";513
2877;"First_2877";"Last_2877";"customer_2877@email.com";"Patras";"Greece";"2020-11-08";"Silver";538
2878;"First_2878";"Last_2878";"customer_2878@email.com";"Volos";"Greece";"2021-10-02";"Bronze";479
2879;"First_2879";"Last_2879";"customer_2879@email.com";"Thessaloniki";"Greece";"2022-06-25";"Silver";718
2880;"First_2880";"Last_2880";"customer_2880@email.com";"Chania";"Greece";"2018-02-06";"Bronze";442
2881;"First_2881";"Last_2881";"customer_2881@email.com";"Thessaloniki";"Greece";"2022-07-01";"Bronze";616
2882;"First_2882";"Last_2882";"customer_2882@email.com";"Ioannina";"UK";"2018-04-02";"Silver";543
2883;"First_2883";"Last_2883";"customer_2883@email.com";"Rhodes";"Greece";"2018-07-04";"Platinum";531
2884;"First_2884";"Last_2884";"customer_2884@email.com";"Athens";"Greece";"2019-12-29";"Bronze";602
2885;"First_2885";"Last_2885";"customer_2885@email.com";"Chania";"Greece";"2020-11-17";"Gold";630
2886;"First_2886";"Last_2886";"customer_2886@email.com";"Ioannina";"Greece";"2022-04-21";"Bronze";547
2887;"First_2887";"Last_2887";"customer_2887@email.com";"Volos";"France";"2019-01-07";"Gold";582
2888;"First_2888";"Last_2888";"customer_2888@email.com";"Volos";"Greece";"2020-04-11";"Silver";586
2889;"First_2889";"Last_2889";"customer_2889@email.com";"Volos";"Italy";"2022-04-03";"Bronze";331
2890;"First_2890";"Last_2890";"customer_2890@email.com";"Rhodes";"Greece";"2018-12-11";"Bronze";799
2891;"First_2891";"Last_2891";"customer_2891@email.com";"Thessaloniki";"France";"2021-12-13";"Bronze";829
2892;"First_2892";"Last_2892";"customer_2892@email.com";"Athens";"Greece";"2021-05-04";"Bronze";680
2893;"First_2893";"Last_2893";"customer_2893@email.com";"Volos";"Germany";"2018-03-19";"Bronze";362
2894;"First_2894";"Last_2894";"customer_2894@email.com";"Chalkida";"Greece";"2018-06-16";"Silver";427
2895;"First_2895";"Last_2895";"customer_2895@email.com";"Chania";"Greece";"2021-01-18";"Platinum";827
2896;"First_2896";"Last_2896";"customer_2896@email.com";"Patras";"France";"2018-09-21";"Bronze";462
2897;"First_2897";"Last_2897";"customer_2897@email.com";"Chalkida";"UK";"2022-02-04";"Silver";550
2898;"First_2898";"Last_2898";"customer_2898@email.com";"Athens";"Greece";"2021-05-16";"Silver";594
2899;"First_2899";"Last_2899";"customer_2899@email.com";"Rhodes";"Greece";"2019-12-25";"Gold";478
2900;"First_2900";"Last_2900";"customer_2900@email.com";"Athens";"Greece";"2021-07-18";"Silver";528
2901;"First_2901";"Last_2901";"customer_2901@email.com";"Patras";"France";"2021-07-10";"Silver";693
2902;"First_2902";"Last_2902";"customer_2902@email.com";"Chania";"Greece";"2022-03-10";"Bronze";695
2903;"First_2903";"Last_2903";"customer_2903@email.com";"Patras";"Greece";"2022-12-14";"Bronze";371
2904;"First_2904";"Last_2904";"customer_2904@email.com";"Heraklion";"Germany";"2019-05-27";"Bronze";617
2905;"First_2905";"Last_2905";"customer_2905@email.com";"Chania";"France";"2022-10-16";"Bronze";678
2906;"First_2906";"Last_2906";"customer_2906@email.com";"Athens";"Germany";"2019-07-30";"Bronze";435
2907;"First_2907";"Last_2907";"customer_2907@email.com";"Volos";"UK";"2022-03-28";"Silver";677
2908;"First_2908";"Last_2908";"customer_2908@email.com";"Athens";"UK";"2019-12-23";"Bronze";418
2909;"First_2909";"Last_2909";"customer_2909@email.com";"Athens";"Greece";"2021-08-28";"Silver";829
2910;"First_2910";"Last_2910";"customer_2910@email.com";"Chania";"Greece";"2021-04-12";"Bronze";822
2911;"First_2911";"Last_2911";"customer_2911@email.com";"Heraklion";"France";"2019-03-07";"Gold";686
2912;"First_2912";"Last_2912";"customer_2912@email.com";"Athens";"Greece";"2020-02-07";"Gold";568
2913;"First_2913";"Last_2913";"customer_2913@email.com";"Chalkida";"Italy";"2019-04-08";"Bronze";823
2914;"First_2914";"Last_2914";"customer_2914@email.com";"Ioannina";"Greece";"2018-04-11";"Bronze";846
2915;"First_2915";"Last_2915";"customer_2915@email.com";"Larissa";"Greece";"2020-11-05";"Silver";785
2916;"First_2916";"Last_2916";"customer_2916@email.com";"Larissa";"Italy";"2022-09-29";"Bronze";737
2917;"First_2917";"Last_2917";"customer_2917@email.com";"Athens";"Germany";"2021-07-05";"Bronze";410
2918;"First_2918";"Last_2918";"customer_2918@email.com";"Chalkida";"Greece";"2018-09-01";"Bronze";621
2919;"First_2919";"Last_2919";"customer_2919@email.com";"Volos";"UK";"2021-10-03";"Gold";826
2920;"First_2920";"Last_2920";"customer_2920@email.com";"Rhodes";"Germany";"2021-06-26";"Gold";476
2921;"First_2921";"Last_2921";"customer_2921@email.com";"Rhodes";"Greece";"2018-04-15";"Silver";837
2922;"First_2922";"Last_2922";"customer_2922@email.com";"Chania";"Greece";"2019-11-25";"Silver";772
2923;"First_2923";"Last_2923";"customer_2923@email.com";"Larissa";"France";"2022-08-18";"Gold";687
2924;"First_2924";"Last_2924";"customer_2924@email.com";"Athens";"France";"2021-08-03";"Gold";397
2925;"First_2925";"Last_2925";"customer_2925@email.com";"Rhodes";"Greece";"2021-04-07";"Platinum";710
2926;"First_2926";"Last_2926";"customer_2926@email.com";"Athens";"France";"2021-12-14";"Bronze";674
2927;"First_2927";"Last_2927";"customer_2927@email.com";"Chania";"France";"2020-12-06";"Bronze";469
2928;"First_2928";"Last_2928";"customer_2928@email.com";"Larissa";"Greece";"2020-12-02";"Silver";355
2929;"First_2929";"Last_2929";"customer_2929@email.com";"Patras";"Germany";"2021-09-06";"Silver";624
2930;"First_2930";"Last_2930";"customer_2930@email.com";"Ioannina";"Greece";"2020-03-28";"Bronze";559
2931;"First_2931";"Last_2931";"customer_2931@email.com";"Ioannina";"Greece";"2018-08-09";"Bronze";639
2932;"First_2932";"Last_2932";"customer_2932@email.com";"Rhodes";"UK";"2022-03-17";"Gold";703
2933;"First_2933";"Last_2933";"customer_2933@email.com";"Ioannina";"France";"2022-10-02";"Gold";831
2934;"First_2934";"Last_2934";"customer_2934@email.com";"Patras";"Germany";"2022-01-04";"Bronze";473
2935;"First_2935";"Last_2935";"customer_2935@email.com";"Athens";"Greece";"2018-05-24";"Gold";837
2936;"First_2936";"Last_2936";"customer_2936@email.com";"Chania";"Greece";"2020-06-08";"Silver";459
2937;"First_2937";"Last_2937";"customer_2937@email.com";"Patras";"Greece";"2020-11-17";"Gold";309
2938;"First_2938";"Last_2938";"customer_2938@email.com";"Chania";"Greece";"2020-02-29";"Bronze";555
2939;"First_2939";"Last_2939";"customer_2939@email.com";"Chania";"Greece";"2019-07-07";"Bronze";643
2940;"First_2940";"Last_2940";"customer_2940@email.com";"Larissa";"Greece";"2020-04-23";"Bronze";835
2941;"First_2941";"Last_2941";"customer_2941@email.com";"Athens";"Greece";"2019-10-21";"Bronze";672
2942;"First_2942";"Last_2942";"customer_2942@email.com";"Chalkida";"UK";"2022-09-10";"Silver";734
2943;"First_2943";"Last_2943";"customer_2943@email.com";"Ioannina";"Greece";"2020-04-16";"Bronze";345
2944;"First_2944";"Last_2944";"customer_2944@email.com";"Chalkida";"Greece";"2020-10-15";"Platinum";354
2945;"First_2945";"Last_2945";"customer_2945@email.com";"Larissa";"Greece";"2021-04-05";"Bronze";377
2946;"First_2946";"Last_2946";"customer_2946@email.com";"Chania";"Greece";"2022-07-17";"Bronze";790
2947;"First_2947";"Last_2947";"customer_2947@email.com";"Rhodes";"Greece";"2022-05-29";"Silver";571
2948;"First_2948";"Last_2948";"customer_2948@email.com";"Ioannina";"Greece";"2020-01-21";"Silver";849
2949;"First_2949";"Last_2949";"customer_2949@email.com";"Ioannina";"France";"2018-09-06";"Bronze";410
2950;"First_2950";"Last_2950";"customer_2950@email.com";"Athens";"Greece";"2020-02-14";"Silver";314
2951;"First_2951";"Last_2951";"customer_2951@email.com";"Heraklion";"UK";"2020-02-03";"Silver";377
2952;"First_2952";"Last_2952";"customer_2952@email.com";"Thessaloniki";"Italy";"2021-10-12";"Silver";800
2953;"First_2953";"Last_2953";"customer_2953@email.com";"Thessaloniki";"UK";"2021-02-08";"Silver";717
2954;"First_2954";"Last_2954";"customer_2954@email.com";"Thessaloniki";"Greece";"2019-11-23";"Bronze";574
2955;"First_2955";"Last_2955";"customer_2955@email.com";"Heraklion";"Italy";"2022-09-20";"Silver";793
2956;"First_2956";"Last_2956";"customer_2956@email.com";"Athens";"Greece";"2020-03-30";"Gold";496
2957;"First_2957";"Last_2957";"customer_2957@email.com";"Heraklion";"Greece";"2019-12-20";"Bronze";675
2958;"First_2958";"Last_2958";"customer_2958@email.com";"Thessaloniki";"France";"2018-08-22";"Bronze";362
2959;"First_2959";"Last_2959";"customer_2959@email.com";"Larissa";"Germany";"2018-01-24";"Gold";660
2960;"First_2960";"Last_2960";"customer_2960@email.com";"Patras";"Greece";"2020-11-15";"Bronze";843
2961;"First_2961";"Last_2961";"customer_2961@email.com";"Chania";"Greece";"2021-11-05";"Bronze";409
2962;"First_2962";"Last_2962";"customer_2962@email.com";"Heraklion";"Greece";"2022-10-20";"Platinum";493
2963;"First_2963";"Last_2963";"customer_2963@email.com";"Athens";"Greece";"2020-10-02";"Bronze";818
2964;"First_2964";"Last_2964";"customer_2964@email.com";"Athens";"Greece";"2021-10-01";"Bronze";758
2965;"First_2965";"Last_2965";"customer_2965@email.com";"Chalkida";"Italy";"2021-11-02";"Gold";600
2966;"First_2966";"Last_2966";"customer_2966@email.com";"Patras";"Italy";"2019-06-06";"Gold";795
2967;"First_2967";"Last_2967";"customer_2967@email.com";"Rhodes";"France";"2018-01-17";"Bronze";448
2968;"First_2968";"Last_2968";"customer_2968@email.com";"Ioannina";"Greece";"2018-09-02";"Silver";760
2969;"First_2969";"Last_2969";"customer_2969@email.com";"Thessaloniki";"Germany";"2019-12-19";"Gold";438
2970;"First_2970";"Last_2970";"customer_2970@email.com";"Rhodes";"Italy";"2020-02-09";"Silver";591
2971;"First_2971";"Last_2971";"customer_2971@email.com";"Chalkida";"France";"2022-07-06";"Bronze";634
2972;"First_2972";"Last_2972";"customer_2972@email.com";"Thessaloniki";"Greece";"2019-12-18";"Bronze";483
2973;"First_2973";"Last_2973";"customer_2973@email.com";"Patras";"Greece";"2022-04-12";"Bronze";606
2974;"First_2974";"Last_2974";"customer_2974@email.com";"Chalkida";"Greece";"2022-05-26";"Gold";561
2975;"First_2975";"Last_2975";"customer_2975@email.com";"Thessaloniki";"Greece";"2022-09-08";"Gold";609
2976;"First_2976";"Last_2976";"customer_2976@email.com";"Patras";"Germany";"2021-05-10";"Platinum";643
2977;"First_2977";"Last_2977";"customer_2977@email.com";"Volos";"France";"2021-06-25";"Gold";723
2978;"First_2978";"Last_2978";"customer_2978@email.com";"Rhodes";"Greece";"2018-04-28";"Silver";813
2979;"First_2979";"Last_2979";"customer_2979@email.com";"Rhodes";"Greece";"2018-01-09";"Bronze";823
2980;"First_2980";"Last_2980";"customer_2980@email.com";"Ioannina";"Greece";"2019-08-21";"Silver";560
2981;"First_2981";"Last_2981";"customer_2981@email.com";"Patras";"Greece";"2018-01-23";"Silver";661
2982;"First_2982";"Last_2982";"customer_2982@email.com";"Heraklion";"Greece";"2018-08-28";"Silver";468
2983;"First_2983";"Last_2983";"customer_2983@email.com";"Volos";"Germany";"2022-05-28";"Bronze";499
2984;"First_2984";"Last_2984";"customer_2984@email.com";"Larissa";"Greece";"2018-01-27";"Gold";684
2985;"First_2985";"Last_2985";"customer_2985@email.com";"Thessaloniki";"UK";"2020-09-10";"Bronze";611
2986;"First_2986";"Last_2986";"customer_2986@email.com";"Volos";"Greece";"2021-01-09";"Bronze";611
2987;"First_2987";"Last_2987";"customer_2987@email.com";"Patras";"Greece";"2022-06-08";"Silver";694
2988;"First_2988";"Last_2988";"customer_2988@email.com";"Chania";"Greece";"2018-07-18";"Silver";650
2989;"First_2989";"Last_2989";"customer_2989@email.com";"Thessaloniki";"France";"2022-04-28";"Bronze";327
2990;"First_2990";"Last_2990";"customer_2990@email.com";"Athens";"Greece";"2020-02-14";"Gold";432
2991;"First_2991";"Last_2991";"customer_2991@email.com";"Rhodes";"France";"2018-04-02";"Bronze";679
2992;"First_2992";"Last_2992";"customer_2992@email.com";"Patras";"Greece";"2020-04-30";"Bronze";827
2993;"First_2993";"Last_2993";"customer_2993@email.com";"Athens";"France";"2021-01-12";"Bronze";586
2994;"First_2994";"Last_2994";"customer_2994@email.com";"Ioannina";"France";"2018-10-27";"Silver";583
2995;"First_2995";"Last_2995";"customer_2995@email.com";"Chalkida";"Greece";"2018-10-23";"Platinum";526
2996;"First_2996";"Last_2996";"customer_2996@email.com";"Larissa";"Germany";"2019-10-09";"Gold";726
2997;"First_2997";"Last_2997";"customer_2997@email.com";"Larissa";"Greece";"2022-01-17";"Gold";326
2998;"First_2998";"Last_2998";"customer_2998@email.com";"Athens";"France";"2021-07-28";"Bronze";631
2999;"First_2999";"Last_2999";"customer_2999@email.com";"Rhodes";"Greece";"2020-09-27";"Bronze";416
3000;"First_3000";"Last_3000";"customer_3000@email.com";"Ioannina";"Greece";"2020-12-18";"Silver";388
3001;"First_3001";"Last_3001";"customer_3001@email.com";"Chania";"UK";"2020-06-27";"Bronze";421
3002;"First_3002";"Last_3002";"customer_3002@email.com";"Rhodes";"France";"2020-05-20";"Gold";332
3003;"First_3003";"Last_3003";"customer_3003@email.com";"Volos";"Greece";"2021-09-27";"Silver";697
3004;"First_3004";"Last_3004";"customer_3004@email.com";"Larissa";"Germany";"2020-01-23";"Platinum";824
3005;"First_3005";"Last_3005";"customer_3005@email.com";"Volos";"Greece";"2022-01-28";"Bronze";323
3006;"First_3006";"Last_3006";"customer_3006@email.com";"Thessaloniki";"Greece";"2018-12-08";"Bronze";624
3007;"First_3007";"Last_3007";"customer_3007@email.com";"Heraklion";"Germany";"2022-06-22";"Silver";333
3008;"First_3008";"Last_3008";"customer_3008@email.com";"Patras";"Greece";"2018-03-03";"Bronze";546
3009;"First_3009";"Last_3009";"customer_3009@email.com";"Ioannina";"Greece";"2020-02-15";"Silver";318
3010;"First_3010";"Last_3010";"customer_3010@email.com";"Rhodes";"France";"2019-09-17";"Bronze";329
3011;"First_3011";"Last_3011";"customer_3011@email.com";"Larissa";"Greece";"2021-12-23";"Bronze";348
3012;"First_3012";"Last_3012";"customer_3012@email.com";"Volos";"Germany";"2022-08-09";"Bronze";479
3013;"First_3013";"Last_3013";"customer_3013@email.com";"Chalkida";"Greece";"2022-10-18";"Bronze";669
3014;"First_3014";"Last_3014";"customer_3014@email.com";"Thessaloniki";"Greece";"2018-09-13";"Silver";694
3015;"First_3015";"Last_3015";"customer_3015@email.com";"Patras";"Greece";"2020-04-07";"Bronze";795
3016;"First_3016";"Last_3016";"customer_3016@email.com";"Patras";"Germany";"2020-10-10";"Bronze";730
3017;"First_3017";"Last_3017";"customer_3017@email.com";"Rhodes";"UK";"2022-11-29";"Bronze";506
3018;"First_3018";"Last_3018";"customer_3018@email.com";"Ioannina";"Greece";"2022-09-26";"Bronze";334
3019;"First_3019";"Last_3019";"customer_3019@email.com";"Chania";"Greece";"2021-10-02";"Bronze";712
3020;"First_3020";"Last_3020";"customer_3020@email.com";"Chalkida";"Italy";"2022-03-30";"Bronze";663
3021;"First_3021";"Last_3021";"customer_3021@email.com";"Rhodes";"Greece";"2021-08-20";"Silver";609
3022;"First_3022";"Last_3022";"customer_3022@email.com";"Volos";"France";"2019-09-07";"Silver";578
3023;"First_3023";"Last_3023";"customer_3023@email.com";"Heraklion";"Greece";"2018-09-02";"Silver";451
3024;"First_3024";"Last_3024";"customer_3024@email.com";"Athens";"UK";"2020-01-27";"Gold";526
3025;"First_3025";"Last_3025";"customer_3025@email.com";"Chania";"Greece";"2020-04-03";"Bronze";542
3026;"First_3026";"Last_3026";"customer_3026@email.com";"Ioannina";"France";"2020-02-19";"Silver";309
3027;"First_3027";"Last_3027";"customer_3027@email.com";"Thessaloniki";"UK";"2022-10-26";"Gold";691
3028;"First_3028";"Last_3028";"customer_3028@email.com";"Chania";"Greece";"2020-01-02";"Bronze";347
3029;"First_3029";"Last_3029";"customer_3029@email.com";"Larissa";"Greece";"2021-12-06";"Silver";503
3030;"First_3030";"Last_3030";"customer_3030@email.com";"Ioannina";"UK";"2020-05-27";"Bronze";456
3031;"First_3031";"Last_3031";"customer_3031@email.com";"Heraklion";"Germany";"2021-05-25";"Bronze";325
3032;"First_3032";"Last_3032";"customer_3032@email.com";"Larissa";"Greece";"2019-05-31";"Silver";720
3033;"First_3033";"Last_3033";"customer_3033@email.com";"Chania";"Greece";"2019-04-19";"Bronze";563
3034;"First_3034";"Last_3034";"customer_3034@email.com";"Athens";"France";"2018-02-05";"Bronze";828
3035;"First_3035";"Last_3035";"customer_3035@email.com";"Athens";"Greece";"2021-04-16";"Bronze";769
3036;"First_3036";"Last_3036";"customer_3036@email.com";"Heraklion";"Germany";"2021-11-11";"Bronze";553
3037;"First_3037";"Last_3037";"customer_3037@email.com";"Patras";"Greece";"2022-11-28";"Bronze";845
